,hotstar_id,year,running_time,seasons,episodes
1593,1000230995,2018,103.0,,
1594,1260105551,2004,127.0,,
1595,1000108094,1991,129.0,,
1596,1000056895,2013,98.0,,
1597,1260053117,2021,17.0,,
1598,1000063886,2012,78.0,,
1599,1000069147,1991,105.0,,
1600,1000088278,2005,128.0,,
1601,1260105565,2017,99.0,,
1602,1000083670,2014,108.0,,
1603,1000019456,1999,135.0,,
1604,1000059112,2010,125.0,,
1605,1000163541,1973,121.0,,
1606,1000041469,2011,121.0,,
1607,1000154769,2013,149.0,,
1608,1000227602,2003,132.0,,
1609,1000070713,2008,149.0,,
1610,1770017166,2017,140.0,,
1611,1000216124,2015,105.0,,
1612,1000101695,2015,141.0,,
1613,1770015403,2017,131.0,,
1614,1260084456,2007,148.0,,
1615,1000094382,2006,149.0,,
1616,1000061562,2013,118.0,,
1617,1770018678,2017,109.0,,
1618,1000107703,1995,148.0,,
1619,1000174802,1967,110.0,,
1620,1000216223,2017,79.0,,
1621,1770021053,2015,56.0,,
1622,1000105376,2014,152.0,,
1623,1260107680,2020,10.0,,
1624,1000078232,2015,112.0,,
1625,1000108725,1977,101.0,,
1626,1000163605,1997,120.0,,
1627,1260106357,2022,17.0,,
1628,1260096305,2022,89.0,,
1629,1000067902,2005,146.0,,
1630,1000163078,2008,126.0,,
1631,1770021459,1980,97.0,,
1632,1000097389,2010,143.0,,
1633,1260018304,2002,104.0,,
1634,1260107576,2021,8.0,,
1635,1000235106,2018,119.0,,
1636,1770015369,2017,127.0,,
1637,1000082950,2015,127.0,,
1638,1610018590,2018,60.0,,
1639,1260098024,2021,6.0,,
1640,1000061022,2010,133.0,,
1641,1000100391,2010,109.0,,
1642,1808047657,2020,27.0,,
1643,1000064730,1965,111.0,,
1644,1000072030,2007,126.0,,
1645,1260104850,2020,11.0,,
1646,1260069783,2021,44.0,,
1647,1000217516,2018,136.0,,
1648,1260044700,1991,108.0,,
1649,1260008895,2014,152.0,,
1650,1000158657,1977,129.0,,
1651,1000192992,2017,134.0,,
1652,1260023071,2011,80.0,,
1653,1260100790,2022,38.0,,
1654,1770021396,1992,29.0,,
1655,1000108604,1971,132.0,,
1656,1260089997,2022,91.0,,
1657,1260107590,2021,15.0,,
1658,1000231556,2018,139.0,,
1659,1770002181,2001,96.0,,
1660,1770002586,2012,159.0,,
1661,1770002634,2004,164.0,,
1662,1000042716,2013,121.0,,
1663,1000058050,2015,93.0,,
1664,1000055945,2012,129.0,,
1665,1000101168,2009,190.0,,
1666,1770015477,2016,110.0,,
1667,1260016000,2019,116.0,,
1668,1000108538,1995,126.0,,
1669,1000066482,1967,118.0,,
1670,1000094759,2012,136.0,,
1671,1770021440,1996,88.0,,
1672,1770016131,2017,103.0,,
1673,1000115094,1988,133.0,,
1674,1000164441,2016,118.0,,
1675,1260037261,2014,81.0,,
1676,1260057100,2021,44.0,,
1677,1000107005,1984,132.0,,
1678,1770003137,2015,119.0,,
1679,1260026995,1996,78.0,,
1680,1000101675,2002,161.0,,
1681,1660010444,1998,87.0,,
1682,1000098713,1988,130.0,,
1683,1000062287,2006,126.0,,
1684,1770000722,2006,90.0,,
1685,1260087672,2022,107.0,,
1686,1000159326,1991,139.0,,
1687,1770021090,2011,1.0,,
1688,1000194295,2017,130.0,,
1689,1260067623,2019,30.0,,
1690,1000104948,1990,139.0,,
1691,1000062952,2013,141.0,,
1692,1100002958,2017,151.0,,
1693,1000225747,2017,45.0,,
1694,1000106288,1999,129.0,,
1695,1000083673,2010,86.0,,
1696,1000069148,2012,135.0,,
1697,1000239103,2019,134.0,,
1698,1000060268,2011,122.0,,
1699,1000062950,2011,120.0,,
1700,1000192697,2016,154.0,,
1701,1000228676,2012,2.0,,
1702,1770002747,2013,141.0,,
1703,1826023664,2019,37.0,,
1704,1000157368,1963,156.0,,
1705,1000106673,2008,109.0,,
1706,1000097990,2010,114.0,,
1707,1000058059,2014,161.0,,
1708,1000159030,2012,99.0,,
1709,1000239283,2019,44.0,,
1710,1260103814,2022,113.0,,
1711,1000037738,2005,147.0,,
1712,1000088018,2007,160.0,,
1713,1770015856,2015,122.0,,
1714,1260017666,2015,132.0,,
1715,1000108836,1974,152.0,,
1716,1260027001,2013,21.0,,
1717,1000112795,1970,127.0,,
1718,1260023076,1993,98.0,,
1719,1260106265,2019,13.0,,
1720,1260032145,2020,160.0,,
1721,1260063571,2020,14.0,,
1722,1000034962,2014,148.0,,
1723,1770016133,2017,129.0,,
1724,1000055392,2010,143.0,,
1725,1000044255,2008,149.0,,
1726,1770000710,2005,87.0,,
1727,1260023109,2010,4.0,,
1728,1770015427,1994,94.0,,
1729,1260010884,2016,120.0,,
1730,1260027280,2000,81.0,,
1731,1000106100,1997,156.0,,
1732,1770015345,2007,89.0,,
1733,1610013846,2013,7.0,,
1734,1000062689,2014,126.0,,
1735,1826035636,2020,32.0,,
1736,1000057138,2010,133.0,,
1737,1000107598,1993,137.0,,
1738,1000163447,2008,121.0,,
1739,1000063888,2004,122.0,,
1740,1000197527,2016,131.0,,
1741,1610015202,2019,18.0,,
1742,1000102751,2008,150.0,,
1743,1000158752,1962,155.0,,
1744,1000237221,2015,115.0,,
1745,1000101400,1999,139.0,,
1746,1770021123,2003,59.0,,
1747,1000109448,1991,132.0,,
1748,1000040310,1990,114.0,,
1749,1000115881,2009,74.0,,
1750,1000160345,1992,128.0,,
1751,1770000708,2007,83.0,,
1752,1000103842,2015,122.0,,
1753,1260045291,2015,83.0,,
1754,1610005324,2015,16.0,,
1755,1610005733,2018,7.0,,
1756,1000014557,2008,112.0,,
1757,1770015360,2016,101.0,,
1758,1260027487,2002,95.0,,
1759,1000106322,1959,137.0,,
1760,1000106286,1993,130.0,,
1761,1000107889,2002,152.0,,
1762,1260027275,2002,72.0,,
1763,1000082613,1995,149.0,,
1764,1000097986,2011,110.0,,
1765,1000107676,2008,121.0,,
1766,1000186633,2015,129.0,,
1767,1000229386,2019,43.0,,
1768,1260013434,2015,39.0,,
1769,1260018297,2005,96.0,,
1770,1260073474,2021,106.0,,
1771,1000103404,2009,118.0,,
1772,1000071656,2009,144.0,,
1773,1000036274,1988,162.0,,
1774,1260023103,2008,7.0,,
1775,1000052104,2005,131.0,,
1776,1000068749,2005,123.0,,
1777,1000160246,2005,97.0,,
1778,1260017294,1996,135.0,,
1779,1260024733,2015,135.0,,
1780,1000156927,2016,163.0,,
1781,1000115835,2009,127.0,,
1782,1660010197,1995,81.0,,
1783,1260086354,2008,129.0,,
1784,1260051103,2020,91.0,,
1785,1000232184,2017,115.0,,
1786,1000035939,2013,136.0,,
1787,1770021055,2007,88.0,,
1788,1000167718,2008,116.0,,
1789,1770002684,2011,131.0,,
1790,1260048191,2019,114.0,,
1791,1000064116,1991,148.0,,
1792,1000044077,2012,142.0,,
1793,1000188444,2016,145.0,,
1794,1260084106,1982,144.0,,
1795,1000036255,2007,134.0,,
1796,1260018163,1950,71.0,,
1797,1260107702,2022,10.0,,
1798,1260018325,2016,102.0,,
1799,1000154229,2000,126.0,,
1800,1000083488,2008,126.0,,
1801,1000063880,2006,121.0,,
1802,1836043097,2019,19.0,,
1803,1836060195,2021,27.0,,
1804,1000160244,2007,140.0,,
1805,1260028599,2015,130.0,,
1806,1000071766,1993,142.0,,
1807,1000101920,1975,1.0,,
1808,1000168322,2008,126.0,,
1809,1260017289,1997,115.0,,
1810,1000083489,2012,145.0,,
1811,1610058659,2020,23.0,,
1812,1000160159,1970,133.0,,
1813,1260087476,2006,124.0,,
1814,1260027105,2005,97.0,,
1815,1260038990,2019,44.0,,
1816,1808018305,2018,12.0,,
1817,1260048189,2020,45.0,,
1818,1000230479,2019,43.0,,
1819,1000232080,2016,116.0,,
1820,1000074331,2015,120.0,,
1821,1000104570,2009,96.0,,
1822,1000108430,2010,114.0,,
1823,1000159031,2010,114.0,,
1824,1000192003,2009,90.0,,
1825,1000108807,2013,131.0,,
1826,1000083209,2010,111.0,,
1827,1610005761,2018,20.0,,
1828,1000085966,2014,88.0,,
1829,1835053907,2019,21.0,,
1830,1610009087,2020,13.0,,
1831,1000109846,2015,134.0,,
1832,1000055330,2003,120.0,,
1833,1770004452,2016,95.0,,
1834,1000036210,2013,124.0,,
1835,1000162914,2004,102.0,,
1836,1260014929,2019,98.0,,
1837,1260018310,2016,105.0,,
1838,1260017283,2017,129.0,,
1839,1260022693,2020,113.0,,
1840,1000154341,2005,132.0,,
1841,1260098057,2018,19.0,,
1842,1000109474,2006,151.0,,
1843,1000107335,1978,129.0,,
1844,1260023073,2011,89.0,,
1845,1836051103,2020,12.0,,
1846,1770020707,2019,113.0,,
1847,1000163767,1992,142.0,,
1848,1610009436,2017,11.0,,
1849,1000093985,2011,131.0,,
1850,1610005326,2014,15.0,,
1851,1000107677,2007,107.0,,
1852,1260027117,1998,85.0,,
1853,1000158665,1990,129.0,,
1854,1260058841,2021,14.0,,
1855,1000082998,2012,141.0,,
1856,1660000042,2013,130.0,,
1857,1000055958,2014,147.0,,
1858,1260068268,2021,7.0,,
1859,1660010207,2001,115.0,,
1860,1000106889,1973,137.0,,
1861,1610006425,2017,14.0,,
1862,1000184507,1998,130.0,,
1863,1000212813,2001,142.0,,
1864,1000090703,2015,119.0,,
1865,1260044496,1990,93.0,,
1866,1610005759,2017,11.0,,
1867,1260021517,2013,44.0,,
1868,1000067910,2007,95.0,,
1869,1260024850,2020,5.0,,
1870,1770021488,1980,106.0,,
1871,1000159279,1972,145.0,,
1872,1770016241,2017,39.0,,
1873,1260096314,2022,110.0,,
1874,1835055543,2021,16.0,,
1875,1000106435,1991,90.0,,
1876,1000088277,2011,153.0,,
1877,1770020238,2017,107.0,,
1878,1770004877,2018,86.0,,
1879,1000098596,2009,88.0,,
1880,1260061995,2009,124.0,,
1881,1770020929,2010,89.0,,
1882,1000094381,2010,145.0,,
1883,1000098183,1987,128.0,,
1884,1260039894,2020,44.0,,
1885,1000068512,2012,114.0,,
1886,1000096629,2008,136.0,,
1887,1000064723,2009,76.0,,
1888,1000169185,1974,119.0,,
1889,1260068264,2021,134.0,,
1890,1000101747,1998,140.0,,
1891,1000098248,2009,107.0,,
1892,1000105835,2008,133.0,,
1893,1000102582,2016,158.0,,
1894,1000159910,1986,140.0,,
1895,1000109400,2005,112.0,,
1896,1000167722,2008,122.0,,
1897,1260009636,2019,129.0,,
1898,1000115873,2008,111.0,,
1899,1260010876,2012,111.0,,
1900,1260019831,2017,76.0,,
1901,1808019741,2019,29.0,,
1902,1000063721,2013,130.0,,
1903,1610055353,2018,8.0,,
1904,1000105097,1986,112.0,,
1905,1770020927,2011,86.0,,
1906,1000224510,2018,139.0,,
1907,1260018037,2001,109.0,,
1908,1260020868,2020,44.0,,
1909,1610009016,2020,33.0,,
1910,1000192008,2012,116.0,,
1911,1770021129,1977,85.0,,
1912,1000154356,1994,133.0,,
1913,1000069031,2010,133.0,,
1914,1000097187,2015,129.0,,
1915,1000151951,1983,141.0,,
1916,1000063861,2005,141.0,,
1917,1000231440,2005,132.0,,
1918,1000056901,2011,142.0,,
1919,1000064815,1998,141.0,,
1920,1260105327,2021,27.0,,
1921,1000106674,2007,128.0,,
1922,1770002752,2008,88.0,,
1923,1000026685,2009,136.0,,
1924,1000071767,2005,136.0,,
1925,1770002556,2004,156.0,,
1926,1000225151,2004,86.0,,
1927,1260044185,1977,77.0,,
1928,1000067428,2007,155.0,,
1929,1260044419,2008,83.0,,
1930,1260073102,2010,5.0,,
1931,1770002748,2009,134.0,,
1932,1000151971,1998,155.0,,
1933,1836065004,2021,24.0,,
1934,1000109205,1983,150.0,,
1935,1000105261,1992,147.0,,
1936,1000109127,2014,128.0,,
1937,1610012415,2018,4.0,,
1938,1000107245,1985,131.0,,
1939,1260074928,2021,20.0,,
1940,1000013718,2014,115.0,,
1941,1000055665,2011,131.0,,
1942,1000110878,1980,144.0,,
1943,1000160852,2016,129.0,,
1944,1000169297,1956,130.0,,
1945,1100016930,2017,136.0,,
1946,1260014718,2019,129.0,,
1947,1000070306,1990,116.0,,
1948,1000110703,1983,92.0,,
1949,1000057135,2013,152.0,,
1950,1000101734,2007,128.0,,
1951,1770015734,2015,104.0,,
1952,1770017009,2017,128.0,,
1953,1000232183,2016,96.0,,
1954,1000105826,2009,113.0,,
1955,1770000725,2004,80.0,,
1956,1000222963,2018,134.0,,
1957,1000158560,2000,135.0,,
1958,1000236012,2016,132.0,,
1959,1260018196,1997,89.0,,
1960,1610005665,2016,14.0,,
1961,1000068425,1980,111.0,,
1962,1770021052,2010,128.0,,
1963,1260040621,2020,89.0,,
1964,1770002666,2011,130.0,,
1965,1000237826,2018,44.0,,
1966,1000036273,1990,121.0,,
1967,1000097908,2004,114.0,,
1968,1000110660,1985,99.0,,
1969,1260014725,2018,113.0,,
1970,1260026997,2019,22.0,,
1971,1610006071,2019,14.0,,
1972,1000153347,2008,141.0,,
1973,1770002685,2010,80.0,,
1974,1260063599,2018,20.0,,
1975,1000065647,2010,112.0,,
1976,1770021591,2003,59.0,,
1977,1260045169,1972,88.0,,
1978,1260015998,2019,121.0,,
1979,1836060504,2020,5.0,,
1980,1260009372,2015,116.0,,
1981,1836064363,2021,19.0,,
1982,1260016863,2001,92.0,,
1983,1000168651,1987,124.0,,
1984,1000098254,2002,128.0,,
1985,1770016123,2017,154.0,,
1986,1000163516,1978,151.0,,
1987,1260018150,2015,138.0,,
1988,1826060652,2021,19.0,,
1989,1260064334,2021,78.0,,
1990,1260018315,2015,141.0,,
1991,1000105925,1987,153.0,,
1992,1000070828,1988,136.0,,
1993,1770002585,2005,143.0,,
1994,1000044068,2009,139.0,,
1995,1260024252,2015,10.0,,
1996,1000188983,2017,134.0,,
1997,1260017850,1992,89.0,,
1998,1260053879,2016,133.0,,
1999,1000102191,2008,148.0,,
2000,1260013406,2018,123.0,,
2001,1000069348,2006,114.0,,
2002,1000081678,2014,157.0,,
2003,1260016020,2019,104.0,,
2004,1260043307,2018,15.0,,
2005,1000081262,2013,133.0,,
2006,1000154524,2006,140.0,,
2007,1260018139,1951,72.0,,
2008,1000184252,1992,161.0,,
2009,1000069758,2007,137.0,,
2010,1000154918,2008,123.0,,
2011,1000160400,2010,107.0,,
2012,1770015955,2017,103.0,,
2013,1000096888,2007,126.0,,
2014,1000108688,1988,112.0,,
2015,1000105824,1989,132.0,,
2016,1610015274,2019,9.0,,
2017,1000154577,2016,130.0,,
2018,1000062951,2012,133.0,,
2019,1000157632,2013,133.0,,
2020,1000118424,2017,154.0,,
2021,1260016767,2001,85.0,,
2022,1770021088,2015,46.0,,
2023,1000094296,2009,132.0,,
2024,1000206544,2005,155.0,,
2025,1260027283,2006,69.0,,
2026,1260104517,2022,24.0,,
2027,1835062328,2021,7.0,,
2028,1000223587,2018,127.0,,
2029,1260013705,2013,162.0,,
2030,1000037737,2009,128.0,,
2031,1000062692,2014,138.0,,
2032,1260054415,2019,155.0,,
2033,1000105986,1990,139.0,,
2034,1000231946,2017,103.0,,
2035,1000164496,1997,153.0,,
2036,1000069647,2005,107.0,,
2037,1260025290,2019,142.0,,
2038,1826030973,2018,14.0,,
2039,1260069876,2021,134.0,,
2040,1000110691,1978,138.0,,
2041,1000105984,1990,150.0,,
2042,1610016660,2016,3.0,,
2043,1000096094,1986,146.0,,
2044,1260018228,1992,100.0,,
2045,1770020994,2015,57.0,,
2046,1000234423,2019,44.0,,
2047,1770002739,2008,148.0,,
2048,1260023115,1941,7.0,,
2049,1000163620,1979,133.0,,
2050,1260102913,2014,135.0,,
2051,1260058716,2021,15.0,,
2052,1000068941,2006,102.0,,
2053,1260009579,2002,124.0,,
2054,1660010696,2018,119.0,,
2055,1770020971,2014,77.0,,
2056,1000162617,2016,177.0,,
2057,1770002705,2003,143.0,,
2058,1260018130,2016,41.0,,
2059,1000102752,2006,120.0,,
2060,1770002627,2005,154.0,,
2061,1808037028,2019,10.0,,
2062,1770015481,2015,110.0,,
2063,1000106671,2008,130.0,,
2064,1260102241,2020,3.0,,
2065,1660010672,2018,134.0,,
2066,1260027284,2006,73.0,,
2067,1260102769,2000,146.0,,
2068,1260105846,2021,18.0,,
2069,1770003142,2016,146.0,,
2070,1770021694,2018,108.0,,
2071,1260023098,2004,4.0,,
2072,1000083004,2011,125.0,,
2073,1000109399,1992,128.0,,
2074,1000234015,2016,44.0,,
2075,1260017869,2006,81.0,,
2076,1000163619,1999,1.0,,
2077,1826025115,2020,14.0,,
2078,1260051391,2021,127.0,,
2079,1000065580,2006,101.0,,
2080,1260023113,2006,7.0,,
2081,1000069643,2012,123.0,,
2082,1610015506,2020,20.0,,
2083,1000154468,2015,113.0,,
2084,1836048665,2019,18.0,,
2085,1000097396,2008,148.0,,
2086,1000106048,2008,120.0,,
2087,1260027295,2001,66.0,,
2088,1000160452,2005,138.0,,
2089,1000097185,2010,130.0,,
2090,1260009879,2001,179.0,,
2091,1260018189,1997,138.0,,
2092,1000233312,2015,108.0,,
2093,1260042584,2020,125.0,,
2094,1260105819,2022,24.0,,
2095,1000107054,1997,134.0,,
2096,1000110585,2012,122.0,,
2097,1260010315,2018,133.0,,
2098,1000239109,2018,133.0,,
2099,1000227649,2009,87.0,,
2100,1610006333,2016,6.0,,
2101,1260009414,2012,149.0,,
2102,1000106324,2005,118.0,,
2103,1000081261,2013,160.0,,
2104,1260073526,2021,1.0,,
2105,1000087351,1986,117.0,,
2106,1260022853,2019,6.0,,
2107,1260044417,1960,70.0,,
2108,1260018337,1940,87.0,,
2109,1835045628,2020,4.0,,
2110,1660010686,2018,134.0,,
2111,1000034502,2014,143.0,,
2112,1000164494,2001,144.0,,
2113,1000165222,2016,120.0,,
2114,1260073266,2021,141.0,,
2115,1000107773,1993,146.0,,
2116,1000154880,2008,129.0,,
2117,1000086489,2015,2.0,,
2118,1000231064,2017,98.0,,
2119,1000105260,1988,117.0,,
2120,1000115883,2010,115.0,,
2121,1260062999,2021,107.0,,
2122,1260073097,2014,5.0,,
2123,1770005027,2018,128.0,,
2124,1000104042,2009,103.0,,
2125,1260038556,2016,15.0,,
2126,1000151664,1985,141.0,,
2127,1770000775,2003,133.0,,
2128,1770002764,2003,140.0,,
2129,1260090235,2022,142.0,,
2130,1000106103,1984,132.0,,
2131,1770001166,1997,194.0,,
2132,1260027013,2013,71.0,,
2133,1260027305,2019,108.0,,
2134,1770021482,1981,118.0,,
2135,1260039371,2020,97.0,,
2136,1000230103,2018,109.0,,
2137,1835047349,2021,23.0,,
2138,1770021035,2009,109.0,,
2139,1260105311,2016,14.0,,
2140,1770005015,2017,42.0,,
2141,1770002602,1998,161.0,,
2142,1770021020,2013,82.0,,
2143,1000102750,2007,103.0,,
2144,1260063198,2021,118.0,,
2145,1000118529,2017,134.0,,
2146,1260064882,2021,86.0,,
2147,1260066378,2021,93.0,,
2148,1808018654,2018,11.0,,
2149,1000160732,1981,113.0,,
2150,1260053878,2017,150.0,,
2151,1770021442,1994,28.0,,
2152,1000109486,1977,144.0,,
2153,1770016996,2017,87.0,,
2154,1000088045,2015,131.0,,
2155,1000216462,2001,100.0,,
2156,1000044263,2008,151.0,,
2157,1260009576,2006,128.0,,
2158,1260027138,2005,106.0,,
2159,1836062638,2020,25.0,,
2160,1260063085,2021,19.0,,
2161,1770015483,2017,134.0,,
2162,1260018135,2012,96.0,,
2163,1260067245,2021,103.0,,
2164,1260106907,2012,85.0,,
2165,1610005788,2016,10.0,,
2166,1000107243,1993,151.0,,
2167,1000159880,1990,95.0,,
2168,1000101592,2007,142.0,,
2169,1260102243,2022,15.0,,
2170,1770001371,2013,77.0,,
2171,1000104041,1985,117.0,,
2172,1000151807,1986,139.0,,
2173,1260064814,2021,4.0,,
2174,1770004451,2016,41.0,,
2175,1260086810,2021,160.0,,
2176,1000160371,2010,156.0,,
2177,1000116062,2005,125.0,,
2178,1260083403,2022,171.0,,
2179,1260107581,2021,23.0,,
2180,1260038987,2020,84.0,,
2181,1610012423,2014,6.0,,
2182,1000116033,2008,126.0,,
2183,1610031722,2019,11.0,,
2184,1260040622,2020,45.0,,
2185,1000154433,1984,119.0,,
2186,1000109911,1977,128.0,,
2187,1260010712,2016,156.0,,
2188,1260023075,2005,120.0,,
2189,1770003001,2015,84.0,,
2190,1770020992,2016,81.0,,
2191,1000097537,2011,121.0,,
2192,1770002638,2010,92.0,,
2193,1100009278,2018,99.0,,
2194,1260024819,2018,110.0,,
2195,1770020234,2018,119.0,,
2196,1260038557,2018,13.0,,
2197,1000051783,2013,158.0,,
2198,1000058432,2012,135.0,,
2199,1000061200,2010,133.0,,
2200,1770000671,2014,130.0,,
2201,1000160365,2008,138.0,,
2202,1000154523,2006,141.0,,
2203,1260016010,2019,111.0,,
2204,1260016795,2010,108.0,,
2205,1260081427,2022,91.0,,
2206,1260086573,2011,138.0,,
2207,1000097137,2006,145.0,,
2208,1260056599,2021,85.0,,
2209,1000041506,1988,141.0,,
2210,1260028306,2014,124.0,,
2211,1000230936,2018,127.0,,
2212,1260090727,2022,141.0,,
2213,1770015451,2010,97.0,,
2214,1260104494,2018,10.0,,
2215,1000097535,2007,112.0,,
2216,1000157075,1973,128.0,,
2217,1610006061,2018,8.0,,
2218,1000216062,2017,107.0,,
2219,1000041470,1997,154.0,,
2220,1260017500,2016,107.0,,
2221,1000063204,2004,142.0,,
2222,1770020827,2015,41.0,,
2223,1260013420,2007,85.0,,
2224,1770016118,2016,95.0,,
2225,1260018233,2008,97.0,,
2226,1260084442,2007,110.0,,
2227,1000068943,1986,126.0,,
2228,1770002669,2001,159.0,,
2229,1260102669,1997,148.0,,
2230,1000044067,2007,142.0,,
2231,1000019452,2002,152.0,,
2232,1260027170,2010,103.0,,
2233,1000160665,1987,127.0,,
2234,1260072216,2021,128.0,,
2235,1000159072,2008,138.0,,
2236,1000109136,1990,132.0,,
2237,1000158099,1987,107.0,,
2238,1260022699,2017,93.0,,
2239,1000234902,2008,110.0,,
2240,1770000749,2006,108.0,,
2241,1610009132,2018,10.0,,
2242,1260053875,2013,143.0,,
2243,1000036250,2009,127.0,,
2244,1000163538,1991,136.0,,
2245,1000060414,2011,141.0,,
2246,1000013703,2012,150.0,,
2247,1770020973,2010,79.0,,
2248,1000106436,1989,133.0,,
2249,1260027281,2002,75.0,,
2250,1260010282,2015,153.0,,
2251,1260083360,2021,143.0,,
2252,1770021127,2006,58.0,,
2253,1770021012,2008,76.0,,
2254,1000068751,1993,138.0,,
2255,1000100735,2014,142.0,,
2256,1000037745,2007,112.0,,
2257,1000069346,1998,98.0,,
2258,1770002743,2013,129.0,,
2259,1000109259,2011,134.0,,
2260,1000159174,1987,129.0,,
2261,1260052924,2021,48.0,,
2262,1835062460,2018,5.0,,
2263,1770002577,2009,128.0,,
2264,1000108258,1990,133.0,,
2265,1000109810,2009,139.0,,
2266,1260027293,2001,65.0,,
2267,1260089400,2022,22.0,,
2268,1000105840,2008,138.0,,
2269,1000068945,1999,164.0,,
2270,1000097738,2007,163.0,,
2271,1000004425,2014,116.0,,
2272,1000110478,1982,109.0,,
2273,1260073098,2014,5.0,,
2274,1000235272,2019,44.0,,
2275,1260018157,2012,89.0,,
2276,1000069345,2009,129.0,,
2277,1000230992,2018,116.0,,
2278,1260059611,2021,23.0,,
2279,1260104527,2021,9.0,,
2280,1260046299,2019,178.0,,
2281,1000101223,2014,127.0,,
2282,1000108942,1996,140.0,,
2283,1260011724,2017,123.0,,
2284,1100013329,2018,118.0,,
2285,1260018185,2000,78.0,,
2286,1000164508,1990,138.0,,
2287,1260067149,2021,133.0,,
2288,1770021174,1998,56.0,,
2289,1000164898,1966,2.0,,
2290,1260014603,2015,121.0,,
2291,1000164304,1992,114.0,,
2292,1000211587,2018,133.0,,
2293,1260048258,2020,89.0,,
2294,1100019166,1998,144.0,,
2295,1000167612,2002,121.0,,
2296,1770021328,2019,108.0,,
2297,1260038562,2015,10.0,,
2298,1836049787,2021,10.0,,
2299,1260105704,2019,2.0,,
2300,1000096628,2003,140.0,,
2301,1770002501,2008,134.0,,
2302,1770002843,2005,142.0,,
2303,1770002687,2012,134.0,,
2304,1000226798,2017,44.0,,
2305,1000041467,2012,109.0,,
2306,1260086578,2003,130.0,,
2307,1000223210,2017,103.0,,
2308,1000064133,2011,137.0,,
2309,1000097141,2003,145.0,,
2310,1260018316,1964,139.0,,
2311,1000116086,2008,124.0,,
2312,1000164619,2014,123.0,,
2313,1260065373,2021,151.0,,
2314,1260104631,2022,93.0,,
2315,1000036261,2004,140.0,,
2316,1260016638,2005,95.0,,
2317,1000044266,2006,156.0,,
2318,1000035950,2013,140.0,,
2319,1836051492,2020,17.0,,
2320,1000228573,2019,110.0,,
2321,1000065773,2010,130.0,,
2322,1260105336,2019,2.0,,
2323,1260098019,2018,9.0,,
2324,1260013376,2019,151.0,,
2325,1260107592,2021,23.0,,
2326,1260021335,2019,102.0,,
2327,1000097694,2009,128.0,,
2328,1000238362,2016,45.0,,
2329,1000169961,1957,131.0,,
2330,1000164877,2009,110.0,,
2331,1260062908,2021,10.0,,
2332,1000094295,2006,141.0,,
2333,1000108598,1964,172.0,,
2334,1000077755,2015,141.0,,
2335,1000106954,1991,132.0,,
2336,1000228512,2019,110.0,,
2337,1260008599,2014,134.0,,
2338,1000163679,1998,131.0,,
2339,1000109401,1985,136.0,,
2340,1260044774,2020,121.0,,
2341,1000228677,2002,134.0,,
2342,1260063083,2021,19.0,,
2343,1826052861,2019,10.0,,
2344,1260023083,2011,78.0,,
2345,1260038561,2015,10.0,,
2346,1770002620,1999,148.0,,
2347,1770002583,2009,134.0,,
2348,1260103193,2022,157.0,,
2349,1000154848,1998,142.0,,
2350,1000230155,2019,93.0,,
2351,1260027009,2005,74.0,,
2352,1260073099,2012,6.0,,
2353,1000106765,2010,137.0,,
2354,1000234013,2016,44.0,,
2355,1260040210,2020,93.0,,
2356,1000107008,1998,158.0,,
2357,1000153329,2010,103.0,,
2358,1000090704,2016,116.0,,
2359,1000160453,1997,133.0,,
2360,1000233195,2017,117.0,,
2361,1000164406,2012,103.0,,
2362,1000115956,2009,127.0,,
2363,1000104353,2001,149.0,,
2364,1260018149,1942,67.0,,
2365,1000100390,2010,126.0,,
2366,1260023072,2014,77.0,,
2367,1770015669,2009,103.0,,
2368,1000152080,1973,160.0,,
2369,1000057152,2013,137.0,,
2370,1000105099,1983,139.0,,
2371,1260070641,2021,49.0,,
2372,1260102921,2000,158.0,,
2373,1000092841,2015,21.0,,
2374,1260104516,2021,11.0,,
2375,1000060605,2007,125.0,,
2376,1770016970,2017,101.0,,
2377,1000035414,2011,142.0,,
2378,1000034503,2014,146.0,,
2379,1260011368,2017,74.0,,
2380,1770001029,1965,174.0,,
2381,1000233200,2017,141.0,,
2382,1770021193,2018,91.0,,
2383,1260018178,2007,100.0,,
2384,1260027115,1998,73.0,,
2385,1000105834,2000,91.0,,
2386,1000156928,2016,137.0,,
2387,1770020239,2018,101.0,,
2388,1000105761,2009,106.0,,
2389,1770003140,2016,142.0,,
2390,1770021176,2013,87.0,,
2391,1260024268,2014,10.0,,
2392,1000081351,2015,137.0,,
2393,1260024439,2020,85.0,,
2394,1000151954,1995,150.0,,
2395,1000192026,2009,94.0,,
2396,1000160575,1974,148.0,,
2397,1660010675,2018,109.0,,
2398,1000169781,2007,98.0,,
2399,1260022881,2019,3.0,,
2400,1260018190,1999,74.0,,
2401,1000041471,2011,116.0,,
2402,1770000935,1997,94.0,,
2403,1000216063,2015,119.0,,
2404,1770003141,2015,122.0,,
2405,1260024254,2017,19.0,,
2406,1000109258,1997,127.0,,
2407,1260099548,2021,7.0,,
2408,1000063860,2010,143.0,,
2409,1000207956,2018,131.0,,
2410,1000159902,1995,125.0,,
2411,1610016667,2014,9.0,,
2412,1000106325,2003,127.0,,
2413,1000223808,2018,136.0,,
2414,1260013835,2019,135.0,,
